,zip_code,zip Latitude,zip Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
486,90278,33.8707,-118.3715,Redbox,33.87324215393862,-118.37325552184153,Video Store
487,90278,33.8707,-118.3715,Thai Express,33.872555122299545,-118.37391853591438,Thai Restaurant
488,90278,33.8707,-118.3715,Taco Bell,33.87303451212042,-118.37257220271997,Fast Food Restaurant
489,90278,33.8707,-118.3715,Carl's Jr. / Green Burrito,33.872581209804416,-118.37430257816159,Fast Food Restaurant
490,90278,33.8707,-118.3715,The UPS Store,33.87248775039431,-118.37386690895073,Shipping Store
491,90278,33.8707,-118.3715,Papa John's Pizza,33.87303287183198,-118.37441027138152,Pizza Place
492,90278,33.8707,-118.3715,Calimex Mexican Restaurant,33.87292483443949,-118.37112054099785,Mexican Restaurant
493,90278,33.8707,-118.3715,Goodwill - Redondo Beach,33.87276054598699,-118.36871788874421,Thrift / Vintage Store
494,90278,33.8707,-118.3715,Bogey's Lounge,33.87266485622071,-118.37050018336319,Bar
495,90278,33.8707,-118.3715,Redondo Liquor,33.8726738,-118.37124536666667,Liquor Store
496,90278,33.8707,-118.3715,Zooga: Yoga for Kids,33.872721,-118.372378,Yoga Studio
497,90278,33.8707,-118.3715,Pizza Man,33.873195751176624,-118.3693514762952,Pizza Place
498,90278,33.8707,-118.3715,Box Brothers,33.87275164083844,-118.37025750979272,Paper / Office Supplies Store
499,90278,33.8707,-118.3715,Good Night Mattress,33.873065999999994,-118.37185600000001,Mattress Store
500,90278,33.8707,-118.3715,Massage Plus,33.87265652817114,-118.3694814398458,Massage Studio
501,90278,33.8707,-118.3715,Quick Stop Wine Market Liquor,33.872910591048644,-118.36960818720553,Wine Bar
502,90278,33.8707,-118.3715,Kukkido Martial Arts Studio West,33.873185,-118.369693,Martial Arts Dojo
503,90278,33.8707,-118.3715,Quick Stop Wine Market Liquor & Fiesta Keg,33.87314768640951,-118.36955528246034,Liquor Store
504,90278,33.8707,-118.3715,Artesia Produce Market,33.872752,-118.36888,Market
505,90278,33.8707,-118.3715,Vina Hair & Nails,33.87323113951107,-118.36940496080152,Cosmetics Shop
506,90278,33.8707,-118.3715,Blazin’ Hens,33.87304,-118.368739,Fried Chicken Joint
507,90278,33.8707,-118.3715,Donut,33.87313348333333,-118.36838671666666,Donut Shop
508,90278,33.8707,-118.3715,Mackay's Donuts,33.87320433667813,-118.36836868624923,Donut Shop
509,90278,33.8707,-118.3715,Vivi's Nail Salon,33.873184779359846,-118.36814042819165,Spa
510,90278,33.8707,-118.3715,Artesia Donut House 2,33.873222,-118.368153,Donut Shop
511,90278,33.8707,-118.3715,Redondo Mini Market,33.873222,-118.368153,Deli / Bodega
512,90278,33.8707,-118.3715,South Bay Aquatics,33.87256946897855,-118.37553894415582,Pool
513,90278,33.8707,-118.3715,Jiu Jitsu Progear,33.872518,-118.367262,Clothing Store
514,90280,33.9462,-118.2013,CVS pharmacy,33.94340122962531,-118.20507234141976,Pharmacy
515,90280,33.9462,-118.2013,GNC,33.94370258,-118.19942537,Supplement Shop
516,90280,33.9462,-118.2013,IHOP,33.943476947720335,-118.20139314592345,Breakfast Spot
517,90280,33.9462,-118.2013,SUBWAY,33.94344626441166,-118.20035834416296,Sandwich Place
518,90280,33.9462,-118.2013,T-Mobile,33.943591,-118.197958,Mobile Phone Shop
519,90280,33.9462,-118.2013,Rite Aid,33.9454166,-118.1979273,Pharmacy
520,90280,33.9462,-118.2013,GameStop,33.943673,-118.19793,Video Game Store
521,90280,33.9462,-118.2013,Redbox,33.943205,-118.205133,Video Store
522,90280,33.9462,-118.2013,Hops and Barley Alehouse,33.94407058008094,-118.20290194030683,Beer Garden
523,90280,33.9462,-118.2013,Little Caesars Pizza,33.943881,-118.199129,Pizza Place
524,90280,33.9462,-118.2013,Pete's Burgers,33.943160999999996,-118.198599,Burger Joint
525,90280,33.9462,-118.2013,El Pollo Loco,33.94345,-118.200726,Fast Food Restaurant
526,90280,33.9462,-118.2013,LAOG and MAC Construction,33.94597666355588,-118.20212960243224,Construction & Landscaping
527,90280,33.9462,-118.2013,Burger King,33.94342110296508,-118.2010888948571,Fast Food Restaurant
528,90280,33.9462,-118.2013,Paleteria Y Neveria Nayarit,33.943920073843074,-118.20292089325775,Dessert Shop
529,90280,33.9462,-118.2013,El Ranchero Mexican Food,33.94342382972389,-118.20039046199683,Mexican Restaurant
530,90280,33.9462,-118.2013,Dollar Tree,33.94407367686663,-118.20560415876027,Discount Store
531,90280,33.9462,-118.2013,Waba Grill,33.94347962457856,-118.19822557148457,Asian Restaurant
532,90280,33.9462,-118.2013,El Pueblo Bakery,33.94447323757075,-118.20564549218308,Bakery
533,90280,33.9462,-118.2013,Tacos Degollado Jalisco,33.94437648062056,-118.20590823948892,Mexican Restaurant
534,90301,33.955,-118.3556,Banadir Somali Restaurant,33.952877059120524,-118.3565887921081,African Restaurant
535,90301,33.955,-118.3556,Woody's BBQ,33.95743652539731,-118.35235501968566,BBQ Joint
536,90301,33.955,-118.3556,Domino's Pizza,33.952547109836964,-118.35292931010372,Pizza Place
537,90301,33.955,-118.3556,Enterprise Rent-A-Car,33.953956969781345,-118.35226282695714,Rental Car Location
538,90301,33.955,-118.3556,Best Bargain,33.95304778003008,-118.35865311549188,Grocery Store
539,90301,33.955,-118.3556,U-Haul Neighborhood Dealer,33.951669784289805,-118.35226187836724,Storage Facility
540,90301,33.955,-118.3556,La Costa Mariscos Restaurant,33.9568280843365,-118.35271327070669,Mexican Restaurant
541,90301,33.955,-118.3556,Star Liquor,33.953169,-118.35856000000001,Liquor Store
542,90301,33.955,-118.3556,Donut Star,33.953796,-118.359822,Donut Shop
543,90301,33.955,-118.3556,El comalito,33.95372899577225,-118.35980309053106,Mexican Restaurant
544,90302,33.9745,-118.3548,Dollar Tree,33.97349003842526,-118.35823196615328,Discount Store
545,90302,33.9745,-118.3548,Baskin-Robbins,33.97491124571472,-118.35829184638618,Ice Cream Shop
546,90302,33.9745,-118.3548,Ralphs,33.9753966,-118.3572465,Supermarket
547,90302,33.9745,-118.3548,Wok On The Wild Side,33.975369157292135,-118.3582223948581,Chinese Restaurant
548,90302,33.9745,-118.3548,Starbucks,33.97557655,-118.3579036,Coffee Shop
549,90302,33.9745,-118.3548,Redbox,33.975896,-118.357627,Video Store
550,90302,33.9745,-118.3548,Will's Jamaican Cuisine,33.97116239807995,-118.3569113800934,Southern / Soul Food Restaurant
551,90302,33.9745,-118.3548,Subway,33.97589827319429,-118.35842296281635,Sandwich Place
552,90302,33.9745,-118.3548,Popeyes Louisiana Kitchen,33.976057479218454,-118.357957755503,Fried Chicken Joint
553,90302,33.9745,-118.3548,Pizza Hut,33.97659695145042,-118.35733562707901,Pizza Place
554,90302,33.9745,-118.3548,Domino's Pizza,33.976106027749495,-118.35843376686478,Pizza Place
555,90302,33.9745,-118.3548,7-Eleven,33.9760197528525,-118.359838128089,Convenience Store
556,90302,33.9745,-118.3548,Hungry Joe's Burgers,33.977882,-118.357372,Caribbean Restaurant
557,90302,33.9745,-118.3548,Party Mart,33.97403,-118.35726899999999,Event Service
558,90302,33.9745,-118.3548,La Brea Seafood,33.975584999999995,-118.357904,Seafood Restaurant
559,90302,33.9745,-118.3548,"Recyclecology.com, Inc",33.97421638978441,-118.351322664714,Electronics Store
560,90302,33.9745,-118.3548,Sol Beauty Supply,33.975540976569334,-118.35823373030703,Cosmetics Shop
561,90302,33.9745,-118.3548,Custom Body Bootcamp,33.9751644,-118.3584584,Gym / Fitness Center
562,90302,33.9745,-118.3548,The Original Jino's Pizza,33.976559,-118.358625,Pizza Place
563,90302,33.9745,-118.3548,Tottino's Pizza,33.978173999999996,-118.35790800000001,Pizza Place
564,90302,33.9745,-118.3548,Roots Nutrition and Fitness,33.978327720144144,-118.35762310256106,Gym / Fitness Center
565,90303,33.9377,-118.3321,We Cupcake,33.937565586516754,-118.32681492159365,Bakery
566,90303,33.9377,-118.3321,Papa John's Pizza,33.93645,-118.326893,Pizza Place
567,90303,33.9377,-118.3321,King Fish Market,33.93645,-118.326893,Seafood Restaurant
568,90303,33.9377,-118.3321,Winchell's Doughnut House,33.93761535716826,-118.32684296450279,Donut Shop
569,90303,33.9377,-118.3321,Scotty J's BBQ,33.937439000000005,-118.326753,BBQ Joint
570,90304,33.9379,-118.3586,La Feria,33.937203814283734,-118.36170317067207,Mexican Restaurant
571,90304,33.9379,-118.3586,Jim Burgers,33.934384464949055,-118.36115404554542,Burger Joint
572,90304,33.9379,-118.3586,Taco Dollar,33.93977415194642,-118.36151021173265,Taco Place
573,90304,33.9379,-118.3586,Lennox Park,33.93724240996231,-118.35838210680835,Park
574,90304,33.9379,-118.3586,Lennox Pollo,33.937600479479634,-118.36127542246905,Mexican Restaurant
575,90304,33.9379,-118.3586,Don Rogelio's Tex Mex Restaurant,33.9395946264267,-118.36080372333527,Mexican Restaurant
576,90304,33.9379,-118.3586,La Playa Market,33.93817947067394,-118.36204011692517,Convenience Store
577,90304,33.9379,-118.3586,El Golfo Fish Market,33.94050657749176,-118.36144745349884,Seafood Restaurant
578,90304,33.9379,-118.3586,Taqueria Millo,33.934737,-118.361075,Taco Place
579,90305,33.9583,-118.3259,Fatburger,33.95958277341347,-118.32629673732413,Burger Joint
580,90305,33.9583,-118.3259,Park's Meat Market,33.959703999999995,-118.328452,Market
581,90305,33.9583,-118.3259,Moby's Coffee Shop,33.959808023657416,-118.32581073018906,Coffee Shop
582,90305,33.9583,-118.3259,99 Cents Only Stores,33.961328,-118.327184,Discount Store
583,90305,33.9583,-118.3259,Lavender Blue,33.959785896971226,-118.32932635811642,Lounge
584,90305,33.9583,-118.3259,Jack in the Box,33.96027150727272,-118.3270052075386,Fast Food Restaurant
585,90305,33.9583,-118.3259,Jack In Da Box,33.959919587240016,-118.32688341581122,Fast Food Restaurant
586,90305,33.9583,-118.3259,Shell,33.95966970126198,-118.32679799829164,Gas Station
587,90305,33.9583,-118.3259,7-Eleven,33.9597833,-118.3259609,Convenience Store
588,90305,33.9583,-118.3259,Dollar Tree,33.959677,-118.321431,Discount Store
589,90305,33.9583,-118.3259,Rallys,33.9604797,-118.3262742,Fast Food Restaurant
590,90305,33.9583,-118.3259,Big Fish Market,33.96222933970155,-118.32675047339698,Seafood Restaurant
591,90305,33.9583,-118.3259,Big Lots,33.96060564515964,-118.32563170700661,Big Box Store
592,90305,33.9583,-118.3259,Speedy Laundry,33.960213,-118.324143,Laundromat
593,90305,33.9583,-118.3259,Winchell's Donut House,33.96016458715726,-118.32249897896837,Donut Shop
594,90305,33.9583,-118.3259,Top 1 Nails,33.9602,-118.329495,Cosmetics Shop
595,90305,33.9583,-118.3259,Mingles Tea Bar,33.961954999999996,-118.327607,Tea Room
596,90305,33.9583,-118.3259,Louisiana Fried Chicken,33.962332,-118.326806,Fried Chicken Joint
597,90402,34.0349,-118.50299999999999,North Santa Monica beach,34.03496300493238,-118.50577521747043,Beach
598,90402,34.0349,-118.50299999999999,Edge of the Pacific Ocean,34.034989503382185,-118.5057994556762,Beach
599,90402,34.0349,-118.50299999999999,Adelaide Stairs,34.03496990818673,-118.50578202749293,Trail
600,90403,34.0287,-118.4924,See's Candies,34.02596158159572,-118.49012321311447,Candy Store
601,90403,34.0287,-118.4924,Ingo's Tasty Diner,34.02561782897627,-118.49045591830738,Diner
602,90403,34.0287,-118.4924,La Monarca Bakery,34.02605565451234,-118.4896450184647,Bakery
603,90403,34.0287,-118.4924,Sushi King,34.026605114386285,-118.4889585838433,Sushi Restaurant
604,90403,34.0287,-118.4924,Aero Theatre,34.03183325321096,-118.49543677386514,Indie Movie Theater
605,90403,34.0287,-118.4924,Revolution Fitness,34.03107416687669,-118.49677892779671,Gym
606,90403,34.0287,-118.4924,Estate Restaurant,34.02802428692161,-118.4874852508156,American Restaurant
607,90403,34.0287,-118.4924,Rustic Canyon Wine Bar,34.02487694509322,-118.49124466230137,Wine Bar
608,90403,34.0287,-118.4924,Healthy Spot,34.024553870216806,-118.49105167933297,Pet Store
609,90403,34.0287,-118.4924,R+D Kitchen,34.03196732969551,-118.4956685529811,Gastropub
610,90403,34.0287,-118.4924,Krispy Kreme Doughnuts,34.0261082,-118.4901229,Donut Shop
611,90403,34.0287,-118.4924,Beaming,34.0327440501241,-118.49457479604844,Juice Bar
612,90403,34.0287,-118.4924,Benefit Cosmetics,34.03076721053076,-118.49664553999901,Cosmetics Shop
613,90403,34.0287,-118.4924,Cafe Zella,34.02849379423666,-118.48737661376497,Café
614,90403,34.0287,-118.4924,The Courtyard Kitchen,34.03114163984753,-118.49679156869985,New American Restaurant
615,90403,34.0287,-118.4924,Original Tommy's Shack on Wheels,34.02627411975316,-118.49334453855559,Food Truck
616,90403,34.0287,-118.4924,Beachy Cream,34.02553511110594,-118.49058457337318,Ice Cream Shop
617,90403,34.0287,-118.4924,GloveWorx,34.02714381667459,-118.4885426236307,Boxing Gym
618,90403,34.0287,-118.4924,Santa Monica Pizza Kitchen,34.02633255447932,-118.48920752754222,Pizza Place
619,90403,34.0287,-118.4924,Peet's Coffee & Tea,34.032408,-118.495193,Coffee Shop
620,90403,34.0287,-118.4924,Starbucks,34.03291536609515,-118.49424938456274,Coffee Shop
621,90403,34.0287,-118.4924,Vienna Pastry,34.025805,-118.49063899999999,Bakery
622,90403,34.0287,-118.4924,Planet Blue,34.03201044470719,-118.49517964159065,Boutique
623,90403,34.0287,-118.4924,Sugaring LA,34.03140855560478,-118.49639337281734,Spa
624,90403,34.0287,-118.4924,Ulta Beauty,34.025812,-118.4898666,Cosmetics Shop
625,90403,34.0287,-118.4924,El Cholo,34.02434041935157,-118.49196367167461,Mexican Restaurant
626,90403,34.0287,-118.4924,Dunkin',34.024865228909555,-118.4908673430943,Donut Shop
627,90403,34.0287,-118.4924,Izzy's Deli,34.0276447263354,-118.48815652518212,Deli / Bodega
628,90403,34.0287,-118.4924,DiDio's Italian ice,34.031682240613655,-118.4959447084542,Ice Cream Shop
629,90403,34.0287,-118.4924,Cha Spa,34.030514113528916,-118.4971926004898,Spa
630,90403,34.0287,-118.4924,Sushi Sho Montana,34.03159887077841,-118.49595151415437,Sushi Restaurant
631,90403,34.0287,-118.4924,The Duck Blind,34.029822,-118.4976411,Wine Shop
632,90403,34.0287,-118.4924,Tehran Market,34.027482577263825,-118.48863152798928,Grocery Store
633,90403,34.0287,-118.4924,Starbucks,34.02428958220811,-118.49176648820156,Coffee Shop
634,90403,34.0287,-118.4924,Golden Mean Vegan Cafe,34.02424343370747,-118.49178663936331,Vegetarian / Vegan Restaurant
635,90403,34.0287,-118.4924,U.S. Bank ATM,34.027148,-118.488859,ATM
636,90403,34.0287,-118.4924,Rock 'N Pies,34.02483931199321,-118.49106836873852,Pizza Place
637,90403,34.0287,-118.4924,francesca's,34.031090999999996,-118.49623500000001,Boutique
638,90403,34.0287,-118.4924,Starbucks,34.026492,-118.489854,Coffee Shop
639,90403,34.0287,-118.4924,Performance Bicycle,34.0260607,-118.48918,Bike Shop
640,90403,34.0287,-118.4924,Pulse Café - Organic Boba,34.03279796184584,-118.49442962269387,Vegetarian / Vegan Restaurant
641,90403,34.0287,-118.4924,The UPS Store,34.02593491756435,-118.49030591961053,Shipping Store
642,90403,34.0287,-118.4924,Subway,34.02593312460893,-118.49035192443773,Sandwich Place
643,90403,34.0287,-118.4924,LF Stores,34.03283102115804,-118.49427107494242,Boutique
644,90403,34.0287,-118.4924,Unleashed by Petco,34.02684929762531,-118.48861899970665,Pet Store
645,90403,34.0287,-118.4924,VONS,34.026506071313655,-118.48990588785,Grocery Store
646,90403,34.0287,-118.4924,JP's Sports Bar & Grill,34.02462569894577,-118.49172981368557,Bar
647,90403,34.0287,-118.4924,Washio,34.02596775,-118.49032093,Building
648,90404,34.0268,-118.4733,Mrs. Winston's Green Grocery,34.02868662386297,-118.4725894344757,Vegetarian / Vegan Restaurant
649,90404,34.0268,-118.4733,Renovo,34.02705253900975,-118.47555206729605,Juice Bar
650,90404,34.0268,-118.4733,Good Boy Bob Coffee,34.02824245699542,-118.4762496366575,Coffee Shop
651,90404,34.0268,-118.4733,Fitdog Sports Club,34.02474737835369,-118.47390830864806,Dog Run
652,90404,34.0268,-118.4733,Santa Monica Brew Works,34.02567911590146,-118.47682774991871,Brewery
653,90404,34.0268,-118.4733,Trimana Water Garden,34.02858822364957,-118.4722016420633,American Restaurant
654,90404,34.0268,-118.4733,City Kitchen Express,34.029318840597305,-118.47072194650991,Sandwich Place
655,90404,34.0268,-118.4733,Birdie G’s,34.027105,-118.468457,American Restaurant
656,90404,34.0268,-118.4733,Ralphs,34.0269623,-118.47385,Supermarket
657,90404,34.0268,-118.4733,Bergamot Station Arts Center,34.02760305823718,-118.46882908525811,Art Gallery
658,90404,34.0268,-118.4733,Elabrew Coffee,34.03011683457559,-118.4732951671588,Coffee Shop
659,90404,34.0268,-118.4733,Food Truck Alley,34.03011790259506,-118.4733230013346,Food Truck
660,90404,34.0268,-118.4733,The Coffee Bean & Tea Leaf,34.02733017572343,-118.47348807594045,Coffee Shop
661,90404,34.0268,-118.4733,Poki Yo,34.02737705005436,-118.47506764716695,Poke Place
662,90404,34.0268,-118.4733,Starbucks,34.027388148750376,-118.47353400708937,Coffee Shop
663,90404,34.0268,-118.4733,TriFit Club & Studios,34.03001720447058,-118.4729690670654,Gym
664,90404,34.0268,-118.4733,Starbucks,34.027093,-118.473852,Coffee Shop
665,90404,34.0268,-118.4733,The Water Gardens Courtyard,34.028549097210224,-118.47223375113785,Theme Park
666,90404,34.0268,-118.4733,Vie2 Cycling,34.02314811375647,-118.47561784939828,Cycle Studio
667,90404,34.0268,-118.4733,Poke 2 Go,34.029944524763806,-118.4699657720109,Poke Place
668,90404,34.0268,-118.4733,Arroy Food Truck,34.030009896844014,-118.46975867433893,Food Truck
669,90404,34.0268,-118.4733,Colorado Center,34.03022604905692,-118.47403983080056,Office
670,90404,34.0268,-118.4733,Redbox,34.027681,-118.472919,Video Store
671,90404,34.0268,-118.4733,Spectrum Athletic Clubs | Santa Monica,34.027736051658074,-118.47131933558013,Gym
672,90404,34.0268,-118.4733,The Corner,34.02900926394068,-118.47289476848859,Lounge
673,90404,34.0268,-118.4733,Shell,34.025106587097284,-118.47031708561045,Gas Station
674,90404,34.0268,-118.4733,Copro Nason Gallery,34.02728399579176,-118.46974038172377,Art Gallery
675,90404,34.0268,-118.4733,Daily Grill,34.030007,-118.472354,Steakhouse
676,90404,34.0268,-118.4733,TAG Gallery,34.027496,-118.468378,Art Gallery
677,90404,34.0268,-118.4733,Back on Broadway,34.02786538924446,-118.47772193219586,American Restaurant
678,90404,34.0268,-118.4733,Star Wrap,34.02998335812818,-118.47310477164882,Asian Restaurant
679,90404,34.0268,-118.4733,Ferguson Plumbing Supply,34.028914,-118.476041,Hardware Store
680,90404,34.0268,-118.4733,Richard Heller Gallery,34.027178,-118.46873799999999,Art Gallery
681,90404,34.0268,-118.4733,Amp Association,34.023181,-118.475494,Gym
682,90501,33.8268,-118.3118,Ralphs,33.8301427,-118.31157,Supermarket
683,90501,33.8268,-118.3118,Lowe's,33.8254582,-118.3108291,Hardware Store
684,90501,33.8268,-118.3118,Get Shaved,33.8311304365775,-118.31145171480937,Dessert Shop
685,90501,33.8268,-118.3118,Redbox,33.83024592723457,-118.3112845748015,Video Store
686,90501,33.8268,-118.3118,U.S. Bank ATM,33.83043782221984,-118.31132310139276,ATM
687,90501,33.8268,-118.3118,Country Burger,33.83062860600833,-118.30928149272518,Burger Joint
688,90501,33.8268,-118.3118,Supercuts,33.8310523950385,-118.31152734110452,Salon / Barbershop
689,90501,33.8268,-118.3118,Flatiron Truck,33.826546,-118.309686,Food Truck
690,90501,33.8268,-118.3118,SBDinDinAGoGo,33.82689409086421,-118.30963007263045,Food Truck
691,90501,33.8268,-118.3118,Torrance Elks Lodge,33.828916851033625,-118.31119676599971,Lounge
692,90501,33.8268,-118.3118,Navy Federal Credit Union ATM,33.824429957938904,-118.30894840106347,ATM
693,90501,33.8268,-118.3118,Handy Market,33.829316,-118.314701,Liquor Store
694,90501,33.8268,-118.3118,torrance little league,33.822431479464214,-118.3105142588029,Baseball Field
695,90502,33.8286,-118.292,Hong Kong Bakery & Deli,33.83083017208483,-118.29000298712269,Bakery
696,90502,33.8286,-118.292,In-N-Out Burger,33.83143113275597,-118.28866399702446,Fast Food Restaurant
697,90502,33.8286,-118.292,Golden Pheasant,33.83176589640724,-118.29452062184552,Chinese Restaurant
698,90502,33.8286,-118.292,Fatburger,33.831846777111366,-118.29292037101186,Burger Joint
699,90502,33.8286,-118.292,hayashi sushi,33.8312440665559,-118.28900124193792,Sushi Restaurant
700,90502,33.8286,-118.292,Rite Aid,33.825603534147476,-118.29089731009658,Pharmacy
701,90502,33.8286,-118.292,Hong Kong Gardens,33.831013641374604,-118.2900718566804,Chinese Restaurant
702,90502,33.8286,-118.292,Wienerschnitzel,33.83169848757192,-118.29562065761479,Hot Dog Joint
703,90502,33.8286,-118.292,Shell,33.83189153922018,-118.2905999513079,Gas Station
704,90502,33.8286,-118.292,UCLA-Harbor Medical Center Cafeteria,33.829611,-118.29154,Fast Food Restaurant
705,90502,33.8286,-118.292,Chicken Maison,33.830774,-118.289998,Mediterranean Restaurant
706,90502,33.8286,-118.292,Carson Pharmacy,33.830995,-118.289934,Pharmacy
707,90502,33.8286,-118.292,Blue Basil Asian Cuisine,33.831919215983824,-118.28942781313984,Asian Restaurant
708,90502,33.8286,-118.292,Maegan's Grill,33.83185556,-118.29285264015198,Asian Restaurant
709,90502,33.8286,-118.292,C&C Donuts,33.83185735435326,-118.29297539539841,Donut Shop
710,90502,33.8286,-118.292,Fortune Bowl,33.831827000000004,-118.293428,Asian Restaurant
711,90502,33.8286,-118.292,SmileCare,33.832048,-118.291109,Dentist's Office
712,90502,33.8286,-118.292,M & M Liquor,33.831354069483965,-118.28856228837563,Winery
713,90502,33.8286,-118.292,Azteca Mexican,33.831399,-118.288532,Food Truck
714,90503,33.8397,-118.3542,Pinkberry,33.837919,-118.354265,Frozen Yogurt Shop
715,90503,33.8397,-118.3542,Seafood Port,33.838358585063325,-118.3532017487615,Chinese Restaurant
716,90503,33.8397,-118.3542,The Habit Burger Grill,33.837859,-118.354791,Burger Joint
717,90503,33.8397,-118.3542,Giuliano's Delicatessen - Torrance,33.83798652206609,-118.35532284939347,Italian Restaurant
718,90503,33.8397,-118.3542,Great Clips,33.83929443995121,-118.354227617383,Salon / Barbershop
719,90503,33.8397,-118.3542,Buybuy Baby,33.8371595546992,-118.352152265688,Kids Store
720,90503,33.8397,-118.3542,Ko-Ryu Japanese Ramen Grill,33.839414993555444,-118.35303967370994,Ramen Restaurant
721,90503,33.8397,-118.3542,BevMo!,33.8365172,-118.354577,Liquor Store
722,90503,33.8397,-118.3542,Starbucks,33.83715,-118.35539,Coffee Shop
723,90503,33.8397,-118.3542,The Little Gym of Torrance,33.837265653332864,-118.35506317919223,Gym
724,90503,33.8397,-118.3542,Ojiya,33.83938127828565,-118.35300178307388,Japanese Restaurant
725,90503,33.8397,-118.3542,Robbins Brothers,33.8374255,-118.35309,Construction & Landscaping
726,90503,33.8397,-118.3542,I-naba restaurant,33.839830053772985,-118.35314275536575,Japanese Restaurant
727,90503,33.8397,-118.3542,New Balance,33.843096488268,-118.35422853447108,Shoe Store
728,90503,33.8397,-118.3542,Tender Greens,33.835913439130124,-118.35376719229961,Salad Place
729,90503,33.8397,-118.3542,Poke Bar,33.836767966390994,-118.35477753539622,Poke Place
730,90503,33.8397,-118.3542,Penzeys Spices,33.83626216437643,-118.35436055519381,Gourmet Shop
731,90503,33.8397,-118.3542,Panda Express,33.83788882303302,-118.35458521129677,Chinese Restaurant
732,90503,33.8397,-118.3542,Smart & Final Extra!,33.83898175584838,-118.355240364044,Grocery Store
733,90503,33.8397,-118.3542,Del Amo Village,33.83708206381371,-118.35547072399575,Shopping Mall
734,90503,33.8397,-118.3542,Jamba Juice,33.836657078566546,-118.35538337179896,Smoothie Shop
735,90503,33.8397,-118.3542,The Bagel Factory,33.83675447836522,-118.35476341688936,Bagel Shop
736,90503,33.8397,-118.3542,Wingstop,33.84133,-118.353545,Wings Joint
737,90503,33.8397,-118.3542,Enterprise Rent-A-Car,33.84250508307598,-118.35404723882675,Rental Car Location
738,90503,33.8397,-118.3542,GameStop,33.838024987584376,-118.35406081513578,Video Game Store
739,90503,33.8397,-118.3542,All Indian Sweets and Snacks,33.83989352287658,-118.35317333424919,Indian Restaurant
740,90503,33.8397,-118.3542,Denny's,33.83547392475924,-118.35258248602258,Breakfast Spot
741,90503,33.8397,-118.3542,"El Burrito, Jr",33.838366717893756,-118.35553057711827,Burrito Place
742,90503,33.8397,-118.3542,Redbox,33.838949,-118.35534299999999,Video Store
743,90503,33.8397,-118.3542,The UPS Store,33.83833,-118.3554844,Shipping Store
744,90503,33.8397,-118.3542,7-Eleven,33.8417387089645,-118.352796769295,Convenience Store
745,90503,33.8397,-118.3542,Domino's Pizza,33.839112,-118.35303200000001,Pizza Place
746,90503,33.8397,-118.3542,Golden Camel Mongolian Bar-B-Q,33.8394108526004,-118.35309691374364,Mongolian Restaurant
747,90503,33.8397,-118.3542,Zebra Room,33.83950686459589,-118.35328789488385,Karaoke Bar
748,90503,33.8397,-118.3542,Elephant Bar,33.83659628948122,-118.35626780374618,American Restaurant
749,90503,33.8397,-118.3542,Sushi Boy,33.841828779752184,-118.35406182958334,Sushi Restaurant
750,90503,33.8397,-118.3542,Redbox,33.84136,-118.352475,Video Store
751,90504,33.8708,-118.3295,Smart & Final Extra!,33.87171324541121,-118.32587138607424,Grocery Store
752,90504,33.8708,-118.3295,El Pollo Loco,33.873503,-118.326809,Fast Food Restaurant
753,90504,33.8708,-118.3295,Wingstop,33.8721114,-118.32668602466583,Wings Joint
754,90504,33.8708,-118.3295,T-Mobile,33.872433,-118.3267828,Mobile Phone Shop
755,90504,33.8708,-118.3295,Redbox,33.87134,-118.326489,Video Store
756,90504,33.8708,-118.3295,Wells Fargo,33.872605815288836,-118.32680940628052,Bank
757,90504,33.8708,-118.3295,Redbox,33.8729,-118.334252,Video Store
758,90504,33.8708,-118.3295,Ralphs,33.87172281258075,-118.3257713913917,Supermarket
759,90504,33.8708,-118.3295,J's Liquor,33.87305288113531,-118.3272639386985,Liquor Store
760,90504,33.8708,-118.3295,Narbonne DinDinAGoGo,33.87276347996681,-118.32686058440845,Food Truck
761,90504,33.8708,-118.3295,Shell,33.87309370625072,-118.32696322946951,Gas Station
762,90504,33.8708,-118.3295,Jon's Donuts,33.873261,-118.327326,Donut Shop
763,90504,33.8708,-118.3295,Record Recycler,33.873531,-118.32621200000001,Record Shop
764,90504,33.8708,-118.3295,Taqueria El Otro Amigo,33.87379132215183,-118.32628319860453,Mexican Restaurant
765,90504,33.8708,-118.3295,La Bambinos Pizza,33.872799,-118.334,Pizza Place
766,90505,33.8106,-118.3507,El Pollo Inka,33.81001928932274,-118.35136228033944,Peruvian Restaurant
767,90505,33.8106,-118.3507,Olive Garden,33.8126221247214,-118.34999592983107,Italian Restaurant
768,90505,33.8106,-118.3507,Paul's Photo,33.807572970874965,-118.35169783912761,Hobby Shop
769,90505,33.8106,-118.3507,The Coffee Bean & Tea Leaf,33.81151051,-118.35081378,Coffee Shop
770,90505,33.8106,-118.3507,Carl's Jr.,33.8063801703389,-118.3506059153442,Fast Food Restaurant
771,90505,33.8106,-118.3507,Einstein Bros Bagels,33.81508690558872,-118.35033774375916,Bagel Shop
772,90505,33.8106,-118.3507,Bank of the West,33.806898,-118.351543,Bank
773,90505,33.8106,-118.3507,Lago Seco Park,33.81110228864701,-118.35498332977295,Park
774,90505,33.8106,-118.3507,FedEx Office Print & Ship Center,33.8145932,-118.3515367,Shipping Store
